customer_id,first_booking_date,last_booking_date,total_bookings,total_revenue,average_booking_value,cohort_month,recency_days,repeat_booking_flag,active_span_days,booking_frequency,cohort_status
C003871,2026-01-13,2026-07-19,2.0,2349.94,1174.97,2026-01,156.0,1.0,187.0,0.32085561497326204,ACTIVE_COHORT_MEMBER
C003872,2026-05-20,2026-06-11,2.0,7511.84,3755.92,2026-05,194.0,1.0,22.0,2.0,ACTIVE_COHORT_MEMBER
C003873,,,,,,,,,,,NO_BOOKING
C003874,2026-04-07,2026-04-07,1.0,2374.41,2374.41,2026-04,259.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003875,2026-04-30,2026-07-27,2.0,6011.97,3005.985,2026-04,148.0,1.0,88.0,0.6818181818181819,ACTIVE_COHORT_MEMBER
C003876,2025-12-10,2026-06-16,4.0,12809.029999999999,3202.2574999999997,2025-12,189.0,1.0,188.0,0.6382978723404256,ACTIVE_COHORT_MEMBER
C003877,2026-04-18,2026-07-16,2.0,7802.65,3901.325,2026-04,159.0,1.0,89.0,0.6741573033707865,ACTIVE_COHORT_MEMBER
C003878,2026-04-02,2026-04-02,1.0,4146.33,4146.33,2026-04,264.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003879,2026-04-12,2026-05-25,2.0,1834.08,917.04,2026-04,211.0,1.0,43.0,1.3953488372093024,ACTIVE_COHORT_MEMBER
C003880,2026-03-05,2026-08-17,2.0,3801.1899999999996,1900.5949999999998,2026-03,127.0,1.0,165.0,0.36363636363636365,ACTIVE_COHORT_MEMBER
C003881,2026-09-05,2026-09-05,1.0,2069.25,2069.25,2026-09,108.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003882,,,,,,,,,,,NO_BOOKING
C003883,2026-04-06,2026-04-06,1.0,2927.34,2927.34,2026-04,260.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003884,2025-08-10,2025-09-18,2.0,3302.0,1651.0,2025-08,460.0,1.0,39.0,1.5384615384615383,ACTIVE_COHORT_MEMBER
C003885,2026-01-09,2026-01-09,1.0,3242.51,3242.51,2026-01,347.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003886,2026-08-28,2026-08-28,1.0,3550.01,3550.01,2026-08,116.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003887,,,,,,,,,,,NO_BOOKING
C003888,,,,,,,,,,,NO_BOOKING
C003889,2026-05-29,2026-08-23,3.0,6191.98,2063.9933333333333,2026-05,121.0,1.0,86.0,1.0465116279069768,ACTIVE_COHORT_MEMBER
C003890,,,,,,,,,,,NO_BOOKING
C003891,2026-08-08,2026-08-08,1.0,1355.99,1355.99,2026-08,136.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003892,,,,,,,,,,,NO_BOOKING
C003893,2026-07-11,2026-07-11,1.0,2343.0,2343.0,2026-07,164.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003894,2026-01-04,2026-08-12,3.0,7716.4,2572.133333333333,2026-01,132.0,1.0,220.0,0.4090909090909091,ACTIVE_COHORT_MEMBER
C003895,2025-11-22,2025-11-22,1.0,3962.95,3962.95,2025-11,395.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003896,2025-12-14,2026-07-01,2.0,6794.58,3397.29,2025-12,174.0,1.0,199.0,0.3015075376884422,ACTIVE_COHORT_MEMBER
C003897,2025-10-30,2026-05-30,2.0,9048.98,4524.49,2025-10,206.0,1.0,212.0,0.2830188679245283,ACTIVE_COHORT_MEMBER
C003898,2025-12-31,2026-08-17,3.0,7428.88,2476.2933333333335,2025-12,127.0,1.0,229.0,0.3930131004366812,ACTIVE_COHORT_MEMBER
C003899,,,,,,,,,,,NO_BOOKING
C003900,2025-12-13,2026-08-29,3.0,8089.05,2696.35,2025-12,115.0,1.0,259.0,0.3474903474903475,ACTIVE_COHORT_MEMBER
C003901,2026-09-01,2026-09-01,1.0,2054.63,2054.63,2026-09,112.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003902,2025-11-20,2026-06-10,3.0,7612.62,2537.54,2025-11,195.0,1.0,202.0,0.44554455445544555,ACTIVE_COHORT_MEMBER
C003903,2026-07-11,2026-07-11,1.0,1834.01,1834.01,2026-07,164.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003904,2026-10-15,2026-10-15,1.0,3705.63,3705.63,2026-10,68.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003905,2025-11-13,2026-03-19,3.0,7517.5599999999995,2505.853333333333,2025-11,278.0,1.0,126.0,0.7142857142857143,ACTIVE_COHORT_MEMBER
C003906,2026-06-13,2026-06-13,1.0,3765.63,3765.63,2026-06,192.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003907,2026-01-12,2026-07-28,6.0,14442.11,2407.0183333333334,2026-01,147.0,1.0,197.0,0.9137055837563453,ACTIVE_COHORT_MEMBER
C003908,2026-03-06,2026-06-04,2.0,5040.9400000000005,2520.4700000000003,2026-03,201.0,1.0,90.0,0.6666666666666666,ACTIVE_COHORT_MEMBER
C003909,2026-07-31,2026-09-18,2.0,7184.639999999999,3592.3199999999997,2026-07,95.0,1.0,49.0,1.2244897959183674,ACTIVE_COHORT_MEMBER
C003910,,,,,,,,,,,NO_BOOKING
C003911,,,,,,,,,,,NO_BOOKING
C003912,2025-09-22,2025-09-22,1.0,4308.11,4308.11,2025-09,456.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003913,,,,,,,,,,,NO_BOOKING
C003914,2026-04-01,2026-04-01,1.0,1896.25,1896.25,2026-04,265.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003915,,,,,,,,,,,NO_BOOKING
C003916,2026-06-11,2026-06-11,1.0,2877.52,2877.52,2026-06,194.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003917,2026-03-16,2026-03-16,1.0,1098.0,1098.0,2026-03,281.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003918,2026-01-29,2026-04-14,2.0,6795.08,3397.54,2026-01,252.0,1.0,75.0,0.8,ACTIVE_COHORT_MEMBER
C003919,2026-11-14,2026-11-14,1.0,4666.28,4666.28,2026-11,38.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003920,2026-08-11,2026-08-11,1.0,3431.65,3431.65,2026-08,133.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003921,2026-03-25,2026-11-24,3.0,8306.56,2768.853333333333,2026-03,28.0,1.0,244.0,0.36885245901639346,ACTIVE_COHORT_MEMBER
C003922,,,,,,,,,,,NO_BOOKING
C003923,2025-11-11,2025-11-11,1.0,2422.63,2422.63,2025-11,406.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003924,2026-02-21,2026-04-07,3.0,8545.619999999999,2848.5399999999995,2026-02,259.0,1.0,45.0,2.0,ACTIVE_COHORT_MEMBER
C003925,2026-02-06,2026-07-09,3.0,5266.05,1755.3500000000001,2026-02,166.0,1.0,153.0,0.5882352941176471,ACTIVE_COHORT_MEMBER
C003926,2026-04-01,2026-12-01,2.0,9010.529999999999,4505.264999999999,2026-04,21.0,1.0,244.0,0.24590163934426232,ACTIVE_COHORT_MEMBER
C003927,2025-12-02,2026-08-05,2.0,3170.34,1585.17,2025-12,139.0,1.0,246.0,0.24390243902439027,ACTIVE_COHORT_MEMBER
C003928,2026-02-10,2026-02-10,1.0,4823.4,4823.4,2026-02,315.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003929,2026-05-03,2026-05-24,2.0,4199.99,2099.995,2026-05,212.0,1.0,21.0,2.0,ACTIVE_COHORT_MEMBER
C003930,2026-05-02,2026-05-02,1.0,897.34,897.34,2026-05,234.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003931,2026-07-21,2026-10-02,2.0,2528.99,1264.495,2026-07,81.0,1.0,73.0,0.8219178082191781,ACTIVE_COHORT_MEMBER
C003932,,,,,,,,,,,NO_BOOKING
C003933,2025-10-02,2026-11-06,3.0,8617.2,2872.4,2025-10,46.0,1.0,400.0,0.22499999999999998,ACTIVE_COHORT_MEMBER
C003934,2026-02-08,2026-02-08,1.0,3987.67,3987.67,2026-02,317.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003935,2026-01-13,2026-01-13,1.0,2439.88,2439.88,2026-01,343.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003936,2025-12-20,2026-08-28,4.0,10032.9,2508.225,2025-12,116.0,1.0,251.0,0.4780876494023904,ACTIVE_COHORT_MEMBER
C003937,2025-12-28,2025-12-28,1.0,3999.27,3999.27,2025-12,359.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003938,2026-02-27,2026-02-27,1.0,1433.57,1433.57,2026-02,298.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003939,2026-04-01,2026-04-01,1.0,570.12,570.12,2026-04,265.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003940,2026-03-07,2026-03-07,1.0,2642.43,2642.43,2026-03,290.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003941,2026-07-30,2026-08-10,2.0,3825.48,1912.74,2026-07,134.0,1.0,11.0,2.0,ACTIVE_COHORT_MEMBER
C003942,,,,,,,,,,,NO_BOOKING
C003943,,,,,,,,,,,NO_BOOKING
C003944,2025-10-30,2026-06-21,2.0,5207.12,2603.56,2025-10,184.0,1.0,234.0,0.25641025641025644,ACTIVE_COHORT_MEMBER
C003945,,,,,,,,,,,NO_BOOKING
C003946,2026-05-03,2026-05-03,1.0,2849.03,2849.03,2026-05,233.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003947,,,,,,,,,,,NO_BOOKING
C003948,2026-03-01,2026-03-01,1.0,4924.37,4924.37,2026-03,296.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003949,,,,,,,,,,,NO_BOOKING
C003950,2026-07-27,2026-07-27,1.0,1385.09,1385.09,2026-07,148.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003951,2026-04-28,2026-04-28,1.0,1707.3,1707.3,2026-04,238.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003952,2026-04-06,2026-07-13,2.0,4010.9700000000003,2005.4850000000001,2026-04,162.0,1.0,98.0,0.6122448979591837,ACTIVE_COHORT_MEMBER
C003953,2026-02-12,2026-06-10,3.0,8231.01,2743.67,2026-02,195.0,1.0,118.0,0.7627118644067797,ACTIVE_COHORT_MEMBER
C003954,2025-08-23,2026-04-10,3.0,6684.73,2228.2433333333333,2025-08,256.0,1.0,230.0,0.3913043478260869,ACTIVE_COHORT_MEMBER
C003955,2026-07-10,2026-07-10,1.0,3413.2,3413.2,2026-07,165.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003956,,,,,,,,,,,NO_BOOKING
C003957,2026-08-20,2026-08-20,1.0,644.43,644.43,2026-08,124.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003958,2025-11-15,2026-09-03,3.0,7026.33,2342.11,2025-11,110.0,1.0,292.0,0.3082191780821918,ACTIVE_COHORT_MEMBER
C003959,2026-09-18,2026-09-18,1.0,1415.99,1415.99,2026-09,95.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003960,2026-01-15,2026-07-15,5.0,13362.490000000002,2672.4980000000005,2026-01,160.0,1.0,181.0,0.8287292817679558,ACTIVE_COHORT_MEMBER
C003961,2026-09-07,2026-09-07,1.0,3847.57,3847.57,2026-09,106.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003962,2025-11-08,2026-05-10,2.0,2989.9300000000003,1494.9650000000001,2025-11,226.0,1.0,183.0,0.3278688524590164,ACTIVE_COHORT_MEMBER
C003963,2025-09-02,2025-12-31,2.0,3447.51,1723.755,2025-09,356.0,1.0,120.0,0.5,ACTIVE_COHORT_MEMBER
C003964,2026-08-11,2026-08-11,1.0,4393.36,4393.36,2026-08,133.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003965,2026-04-12,2026-04-12,1.0,2257.32,2257.32,2026-04,254.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003966,2025-11-27,2026-05-28,2.0,3568.23,1784.115,2025-11,208.0,1.0,182.0,0.32967032967032966,ACTIVE_COHORT_MEMBER
C003967,2025-11-03,2026-08-28,2.0,2498.17,1249.085,2025-11,116.0,1.0,298.0,0.20134228187919462,ACTIVE_COHORT_MEMBER
C003968,2026-08-13,2026-10-31,2.0,5710.92,2855.46,2026-08,52.0,1.0,79.0,0.759493670886076,ACTIVE_COHORT_MEMBER
C003969,2025-08-08,2026-08-03,2.0,5800.6,2900.3,2025-08,141.0,1.0,360.0,0.16666666666666666,ACTIVE_COHORT_MEMBER
C003970,2026-01-06,2026-05-26,4.0,7299.8099999999995,1824.9524999999999,2026-01,210.0,1.0,140.0,0.8571428571428571,ACTIVE_COHORT_MEMBER
C003971,2025-12-02,2026-09-28,3.0,5651.5599999999995,1883.8533333333332,2025-12,85.0,1.0,300.0,0.3,ACTIVE_COHORT_MEMBER
C003972,,,,,,,,,,,NO_BOOKING
C003973,2026-03-12,2026-03-12,1.0,1304.75,1304.75,2026-03,285.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003974,,,,,,,,,,,NO_BOOKING
C003975,2026-02-28,2026-02-28,1.0,4502.33,4502.33,2026-02,297.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003976,2026-04-19,2026-04-19,1.0,1236.35,1236.35,2026-04,247.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003977,2025-10-16,2026-09-09,4.0,5960.63,1490.1575,2025-10,104.0,1.0,328.0,0.36585365853658536,ACTIVE_COHORT_MEMBER
C003978,2026-03-16,2026-03-16,1.0,2415.41,2415.41,2026-03,281.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003979,2026-03-15,2026-03-15,1.0,723.61,723.61,2026-03,282.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003980,2025-10-01,2025-10-01,1.0,2815.49,2815.49,2025-10,447.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003981,2025-11-28,2025-11-28,1.0,2222.25,2222.25,2025-11,389.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003982,2025-10-06,2026-09-20,5.0,12940.89,2588.178,2025-10,93.0,1.0,349.0,0.42979942693409745,ACTIVE_COHORT_MEMBER
C003983,2026-01-02,2026-04-04,2.0,7301.41,3650.705,2026-01,262.0,1.0,92.0,0.6521739130434783,ACTIVE_COHORT_MEMBER
C003984,2025-11-25,2026-06-22,3.0,7901.4800000000005,2633.826666666667,2025-11,183.0,1.0,209.0,0.43062200956937796,ACTIVE_COHORT_MEMBER
C003985,,,,,,,,,,,NO_BOOKING
C003986,2025-11-06,2026-06-23,4.0,10844.66,2711.165,2025-11,182.0,1.0,229.0,0.5240174672489083,ACTIVE_COHORT_MEMBER
C003987,2026-01-26,2026-04-26,4.0,8868.82,2217.205,2026-01,240.0,1.0,90.0,1.3333333333333333,ACTIVE_COHORT_MEMBER
C003988,2026-06-29,2026-06-29,1.0,4565.29,4565.29,2026-06,176.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003989,2026-08-06,2026-10-31,3.0,6208.14,2069.38,2026-08,52.0,1.0,86.0,1.0465116279069768,ACTIVE_COHORT_MEMBER
C003990,,,,,,,,,,,NO_BOOKING
C003991,2025-12-16,2026-03-09,3.0,5393.39,1797.7966666666669,2025-12,288.0,1.0,83.0,1.0843373493975903,ACTIVE_COHORT_MEMBER
C003992,2026-02-17,2026-02-17,1.0,927.94,927.94,2026-02,308.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003993,2026-01-20,2026-11-20,2.0,5135.59,2567.795,2026-01,32.0,1.0,304.0,0.19736842105263158,ACTIVE_COHORT_MEMBER
C003994,2025-10-14,2026-08-14,3.0,9884.060000000001,3294.686666666667,2025-10,130.0,1.0,304.0,0.2960526315789474,ACTIVE_COHORT_MEMBER
C003995,2026-06-21,2026-06-21,1.0,876.46,876.46,2026-06,184.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C003996,,,,,,,,,,,NO_BOOKING
C003997,2025-12-05,2026-05-22,2.0,7283.4,3641.7,2025-12,214.0,1.0,168.0,0.35714285714285715,ACTIVE_COHORT_MEMBER
C003998,,,,,,,,,,,NO_BOOKING
C003999,2025-11-16,2026-03-10,4.0,8797.57,2199.3925,2025-11,287.0,1.0,114.0,1.0526315789473684,ACTIVE_COHORT_MEMBER
C004000,2026-04-15,2026-08-31,2.0,3536.38,1768.19,2026-04,113.0,1.0,138.0,0.4347826086956522,ACTIVE_COHORT_MEMBER
C004001,2025-12-04,2026-10-07,5.0,15986.11,3197.222,2025-12,76.0,1.0,307.0,0.488599348534202,ACTIVE_COHORT_MEMBER
C004002,2026-11-10,2026-11-10,1.0,931.07,931.07,2026-11,42.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004003,2025-12-03,2025-12-03,1.0,3610.11,3610.11,2025-12,384.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004004,,,,,,,,,,,NO_BOOKING
C004005,,,,,,,,,,,NO_BOOKING
C004006,2025-11-04,2026-09-02,4.0,14705.9,3676.475,2025-11,111.0,1.0,302.0,0.3973509933774835,ACTIVE_COHORT_MEMBER
C004007,2026-02-12,2026-04-21,3.0,6022.87,2007.6233333333332,2026-02,245.0,1.0,68.0,1.3235294117647058,ACTIVE_COHORT_MEMBER
C004008,2026-10-04,2026-10-04,1.0,2954.9,2954.9,2026-10,79.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004009,2026-01-07,2026-08-09,4.0,10320.349999999999,2580.0874999999996,2026-01,135.0,1.0,214.0,0.5607476635514018,ACTIVE_COHORT_MEMBER
C004010,2026-01-23,2026-09-21,4.0,7026.4,1756.6,2026-01,92.0,1.0,241.0,0.4979253112033195,ACTIVE_COHORT_MEMBER
C004011,,,,,,,,,,,NO_BOOKING
C004012,2026-08-19,2026-08-19,1.0,2006.58,2006.58,2026-08,125.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004013,,,,,,,,,,,NO_BOOKING
C004014,2025-11-05,2026-08-08,2.0,6739.66,3369.83,2025-11,136.0,1.0,276.0,0.2173913043478261,ACTIVE_COHORT_MEMBER
C004015,2025-11-03,2026-11-07,2.0,6548.25,3274.125,2025-11,45.0,1.0,369.0,0.16260162601626016,ACTIVE_COHORT_MEMBER
C004016,2025-08-27,2025-08-27,1.0,1315.6,1315.6,2025-08,482.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004017,2025-08-16,2026-04-29,5.0,9722.02,1944.404,2025-08,237.0,1.0,256.0,0.5859375,ACTIVE_COHORT_MEMBER
C004018,2026-07-29,2026-07-29,1.0,3490.82,3490.82,2026-07,146.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004019,2026-01-02,2026-10-27,2.0,7367.02,3683.51,2026-01,56.0,1.0,298.0,0.20134228187919462,ACTIVE_COHORT_MEMBER
C004020,2025-11-13,2025-11-13,1.0,3047.39,3047.39,2025-11,404.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004021,2025-07-25,2025-11-30,2.0,5525.049999999999,2762.5249999999996,2025-07,387.0,1.0,128.0,0.46875,ACTIVE_COHORT_MEMBER
C004022,2025-09-26,2025-09-26,1.0,4975.98,4975.98,2025-09,452.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004023,2026-01-09,2026-01-09,1.0,822.43,822.43,2026-01,347.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004024,2026-02-08,2026-02-08,1.0,4086.62,4086.62,2026-02,317.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004025,,,,,,,,,,,NO_BOOKING
C004026,2025-12-09,2026-09-28,3.0,9189.369999999999,3063.123333333333,2025-12,85.0,1.0,293.0,0.3071672354948805,ACTIVE_COHORT_MEMBER
C004027,2025-10-30,2025-11-21,2.0,1312.44,656.22,2025-10,396.0,1.0,22.0,2.0,ACTIVE_COHORT_MEMBER
C004028,2026-01-12,2026-07-07,2.0,7273.73,3636.865,2026-01,168.0,1.0,176.0,0.34090909090909094,ACTIVE_COHORT_MEMBER
C004029,,,,,,,,,,,NO_BOOKING
C004030,2026-09-17,2026-09-17,1.0,2574.54,2574.54,2026-09,96.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004031,,,,,,,,,,,NO_BOOKING
C004032,,,,,,,,,,,NO_BOOKING
C004033,2026-09-28,2026-09-28,1.0,4552.3,4552.3,2026-09,85.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004034,2025-12-14,2026-05-25,5.0,10392.68,2078.536,2025-12,211.0,1.0,162.0,0.9259259259259258,ACTIVE_COHORT_MEMBER
C004035,2025-11-15,2026-09-27,2.0,5733.35,2866.675,2025-11,86.0,1.0,316.0,0.189873417721519,ACTIVE_COHORT_MEMBER
C004036,,,,,,,,,,,NO_BOOKING
C004037,2025-11-29,2026-04-18,2.0,5156.62,2578.31,2025-11,248.0,1.0,140.0,0.42857142857142855,ACTIVE_COHORT_MEMBER
C004038,2025-12-17,2026-05-14,2.0,4153.91,2076.955,2025-12,222.0,1.0,148.0,0.4054054054054054,ACTIVE_COHORT_MEMBER
C004039,2026-02-18,2026-02-18,1.0,2256.71,2256.71,2026-02,307.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004040,2026-03-28,2026-09-11,2.0,5162.83,2581.415,2026-03,102.0,1.0,167.0,0.3592814371257485,ACTIVE_COHORT_MEMBER
C004041,2026-05-11,2026-05-11,1.0,860.98,860.98,2026-05,225.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004042,2026-10-13,2026-10-13,1.0,1517.73,1517.73,2026-10,70.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004043,2026-01-08,2026-09-27,5.0,14138.64,2827.728,2026-01,86.0,1.0,262.0,0.5725190839694657,ACTIVE_COHORT_MEMBER
C004044,,,,,,,,,,,NO_BOOKING
C004045,2026-06-28,2026-09-04,3.0,13634.75,4544.916666666667,2026-06,109.0,1.0,68.0,1.3235294117647058,ACTIVE_COHORT_MEMBER
C004046,2025-10-30,2026-09-24,3.0,6294.47,2098.1566666666668,2025-10,89.0,1.0,329.0,0.2735562310030395,ACTIVE_COHORT_MEMBER
C004047,,,,,,,,,,,NO_BOOKING
C004048,,,,,,,,,,,NO_BOOKING
C004049,,,,,,,,,,,NO_BOOKING
C004050,2026-08-18,2026-08-18,1.0,4468.82,4468.82,2026-08,126.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004051,2026-09-19,2026-09-19,1.0,3543.18,3543.18,2026-09,94.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004052,2025-11-22,2025-11-22,1.0,817.22,817.22,2025-11,395.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004053,2025-09-29,2026-07-14,2.0,7820.42,3910.21,2025-09,161.0,1.0,288.0,0.20833333333333334,ACTIVE_COHORT_MEMBER
C004054,,,,,,,,,,,NO_BOOKING
C004055,2026-02-23,2026-02-23,1.0,4927.94,4927.94,2026-02,302.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004056,2026-03-23,2026-03-23,1.0,687.48,687.48,2026-03,274.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004057,2026-04-26,2026-04-26,1.0,1233.73,1233.73,2026-04,240.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004058,2026-02-03,2026-10-06,2.0,5119.9800000000005,2559.9900000000002,2026-02,77.0,1.0,245.0,0.2448979591836735,ACTIVE_COHORT_MEMBER
C004059,,,,,,,,,,,NO_BOOKING
C004060,2026-02-03,2026-10-16,3.0,6163.0599999999995,2054.353333333333,2026-02,67.0,1.0,255.0,0.35294117647058826,ACTIVE_COHORT_MEMBER
C004061,2026-04-21,2026-04-21,1.0,1177.85,1177.85,2026-04,245.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004062,2025-12-05,2026-07-20,2.0,5102.639999999999,2551.3199999999997,2025-12,155.0,1.0,227.0,0.2643171806167401,ACTIVE_COHORT_MEMBER
C004063,2026-04-15,2026-09-14,2.0,4701.9800000000005,2350.9900000000002,2026-04,99.0,1.0,152.0,0.39473684210526316,ACTIVE_COHORT_MEMBER
C004064,2026-06-12,2026-06-12,1.0,1690.33,1690.33,2026-06,193.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004065,2026-07-28,2026-07-28,1.0,4601.22,4601.22,2026-07,147.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004066,2026-05-23,2026-05-31,2.0,4094.46,2047.23,2026-05,205.0,1.0,8.0,2.0,ACTIVE_COHORT_MEMBER
C004067,2026-05-20,2026-10-23,3.0,5735.51,1911.8366666666668,2026-05,60.0,1.0,156.0,0.5769230769230769,ACTIVE_COHORT_MEMBER
C004068,2026-07-20,2026-08-22,2.0,5680.34,2840.17,2026-07,122.0,1.0,33.0,1.8181818181818181,ACTIVE_COHORT_MEMBER
C004069,2025-10-13,2025-11-29,2.0,3444.72,1722.36,2025-10,388.0,1.0,47.0,1.2765957446808511,ACTIVE_COHORT_MEMBER
C004070,2026-05-21,2026-05-29,2.0,2934.43,1467.215,2026-05,207.0,1.0,8.0,2.0,ACTIVE_COHORT_MEMBER
C004071,2025-09-03,2026-12-02,2.0,4760.8099999999995,2380.4049999999997,2025-09,20.0,1.0,455.0,0.13186813186813187,ACTIVE_COHORT_MEMBER
C004072,2026-05-12,2026-06-20,2.0,5367.43,2683.715,2026-05,185.0,1.0,39.0,1.5384615384615383,ACTIVE_COHORT_MEMBER
C004073,2026-05-28,2026-05-28,1.0,2672.46,2672.46,2026-05,208.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004074,2026-07-02,2026-07-04,2.0,5619.459999999999,2809.7299999999996,2026-07,171.0,1.0,2.0,2.0,ACTIVE_COHORT_MEMBER
C004075,,,,,,,,,,,NO_BOOKING
C004076,,,,,,,,,,,NO_BOOKING
C004077,2025-12-07,2026-03-08,2.0,5459.51,2729.755,2025-12,289.0,1.0,91.0,0.6593406593406593,ACTIVE_COHORT_MEMBER
C004078,,,,,,,,,,,NO_BOOKING
C004079,2026-01-02,2026-04-08,3.0,10170.05,3390.0166666666664,2026-01,258.0,1.0,96.0,0.9375,ACTIVE_COHORT_MEMBER
C004080,2026-03-24,2026-06-28,3.0,3315.15,1105.05,2026-03,177.0,1.0,96.0,0.9375,ACTIVE_COHORT_MEMBER
C004081,2026-03-27,2026-03-27,1.0,783.2,783.2,2026-03,270.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004082,,,,,,,,,,,NO_BOOKING
C004083,2026-07-05,2026-11-21,2.0,6708.389999999999,3354.1949999999997,2026-07,31.0,1.0,139.0,0.4316546762589928,ACTIVE_COHORT_MEMBER
C004084,2026-01-17,2026-01-17,1.0,1979.43,1979.43,2026-01,339.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004085,,,,,,,,,,,NO_BOOKING
C004086,2026-04-13,2026-04-13,1.0,2848.16,2848.16,2026-04,253.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C004087,2025-09-20,2026-12-11,5.0,13352.34,2670.468,2025-09,11.0,1.0,447.0,0.33557046979865773,ACTIVE_COHORT_MEMBER
