customer_id,total_bookings,total_revenue,average_booking_value,first_booking_date,last_booking_date,recency_days,booking_frequency,repeat_booking_flag,customer_segment,segment_reason,complaint_segment_status,complaint_segment_reason,is_vip,is_loyal,is_new,is_at_risk,is_dormant,cohort_month,cohort_status,cluster_id,cluster_status,segmentation_status,segmentation_method
C004688,1.0,4204.49,4204.49,2026-07-09,2026-07-09,166.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004689,3.0,7782.88,2594.29,2025-12-08,2026-07-08,167.0,0.4245,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004690,2.0,2935.76,1467.88,2026-03-31,2026-08-12,132.0,0.4478,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004691,1.0,3365.49,3365.49,2026-01-27,2026-01-27,329.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004692,1.0,1977.55,1977.55,2026-08-19,2026-08-19,125.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004693,1.0,4705.56,4705.56,2026-09-06,2026-09-06,107.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-09,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004694,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004695,2.0,4866.9,2433.45,2026-03-01,2026-06-08,197.0,0.6061,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004696,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004697,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004698,2.0,6038.44,3019.22,2026-08-13,2026-08-19,125.0,2.0,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004699,1.0,985.4,985.4,2026-05-24,2026-05-24,212.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004700,2.0,4633.83,2316.92,2026-01-26,2026-08-30,114.0,0.2778,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004701,1.0,3652.8,3652.8,2026-10-04,2026-10-04,79.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-10,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004702,2.0,2970.11,1485.06,2026-02-23,2026-06-28,177.0,0.48,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004703,1.0,4261.07,4261.07,2026-10-16,2026-10-16,67.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-10,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004704,3.0,6269.64,2089.88,2026-03-26,2026-09-03,110.0,0.559,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004705,1.0,4505.82,4505.82,2026-07-27,2026-07-27,148.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004706,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004707,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004708,1.0,4165.63,4165.63,2026-03-21,2026-03-21,276.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004709,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004710,2.0,6273.6,3136.8,2026-01-29,2026-04-15,251.0,0.7895,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004711,1.0,1616.42,1616.42,2026-11-09,2026-11-09,43.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-11,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004712,3.0,3734.03,1244.68,2026-04-29,2026-08-24,120.0,0.7692,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004713,2.0,2157.1,1078.55,2026-07-24,2026-08-26,118.0,1.8182,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004714,4.0,12937.21,3234.3,2026-01-05,2026-10-16,67.0,0.4225,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004715,1.0,1103.08,1103.08,2025-09-29,2025-09-29,449.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-09,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004716,1.0,4369.74,4369.74,2026-03-02,2026-03-02,295.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004717,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004718,2.0,6794.02,3397.01,2026-01-11,2026-04-17,249.0,0.625,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004719,2.0,3307.83,1653.92,2026-01-09,2026-05-03,233.0,0.5263,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004720,2.0,7490.71,3745.36,2025-10-21,2026-07-08,167.0,0.2308,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004721,1.0,1687.81,1687.81,2026-05-04,2026-05-04,232.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004722,1.0,1290.98,1290.98,2026-01-09,2026-01-09,347.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004723,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004724,3.0,7484.5,2494.83,2026-03-18,2026-10-10,73.0,0.4369,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004725,4.0,14280.08,3570.02,2025-10-10,2026-07-24,151.0,0.4181,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004726,3.0,8029.08,2676.36,2026-01-23,2026-03-06,291.0,2.1429,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004727,1.0,4638.61,4638.61,2026-03-10,2026-03-10,287.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004728,2.0,5343.67,2671.84,2025-09-25,2026-04-07,259.0,0.3093,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-09,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004729,2.0,5513.08,2756.54,2026-03-26,2026-11-20,32.0,0.251,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004730,4.0,10685.13,2671.28,2025-10-29,2026-11-23,29.0,0.3077,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004731,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004732,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004733,4.0,11249.73,2812.43,2025-10-26,2026-09-20,93.0,0.3647,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004734,2.0,2299.89,1149.94,2026-07-20,2026-08-25,119.0,1.6667,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004735,2.0,3880.8,1940.4,2025-09-04,2026-09-22,91.0,0.1567,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-09,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004736,2.0,3243.61,1621.8,2026-05-18,2026-10-06,77.0,0.4255,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004737,3.0,10293.18,3431.06,2026-01-31,2026-11-02,50.0,0.3273,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004738,2.0,6837.92,3418.96,2025-12-15,2026-05-31,205.0,0.3593,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004739,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004740,2.0,7410.66,3705.33,2026-01-06,2026-06-20,185.0,0.3636,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004741,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004742,1.0,4482.77,4482.77,2026-01-28,2026-01-28,328.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004743,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004744,1.0,4402.24,4402.24,2026-01-06,2026-01-06,350.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004745,4.0,6260.55,1565.14,2026-02-20,2026-09-24,89.0,0.5556,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004746,1.0,2381.48,2381.48,2026-04-17,2026-04-17,249.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004747,1.0,1988.41,1988.41,2026-01-26,2026-01-26,330.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004748,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004749,2.0,6796.29,3398.14,2026-02-19,2026-06-24,181.0,0.48,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004750,3.0,9293.04,3097.68,2025-10-21,2026-01-22,334.0,0.9677,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-10,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004751,1.0,753.86,753.86,2025-09-21,2025-09-21,457.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-09,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004752,1.0,3820.55,3820.55,2025-12-06,2025-12-06,381.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004753,4.0,12830.09,3207.52,2026-01-03,2026-07-03,172.0,0.663,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004754,3.0,9149.44,3049.81,2025-11-08,2026-10-21,62.0,0.2594,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004755,2.0,4872.38,2436.19,2026-01-24,2026-09-07,106.0,0.2655,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004756,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004757,2.0,7267.0,3633.5,2026-03-16,2026-03-22,275.0,2.0,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-03,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004758,5.0,15101.88,3020.38,2025-11-02,2026-10-19,64.0,0.4274,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004759,3.0,7317.66,2439.22,2026-04-09,2026-08-30,114.0,0.6294,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004760,1.0,3848.9,3848.9,2026-02-02,2026-02-02,323.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004761,3.0,8950.98,2983.66,2025-12-10,2026-07-20,155.0,0.4054,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004762,1.0,2894.08,2894.08,2026-06-18,2026-06-18,187.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C004763,1.0,3658.86,3658.86,2026-03-01,2026-03-01,296.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
