booking_id,customer_id,trip_id,booking_date,booking_amount,booking_status
B007107,C001116,T000001,2026-02-25,2912.19,Confirmed
B007108,C001076,T000039,2025-11-11,1030.47,Cancelled
B007109,C003877,T000019,2026-07-16,3432.93,Confirmed
B007110,C004616,T000045,2025-12-18,795.5,Confirmed
B007111,C004908,T000026,2025-10-07,951.65,Confirmed
B007112,C001925,T000044,2026-03-23,1990.13,Pending
B007113,C000927,T000012,2025-11-06,2170.29,Confirmed
B007114,C004653,T000022,2026-02-25,2578.88,Confirmed
B007115,C002282,T000013,2025-12-08,2026.14,Confirmed
B007116,C001056,T000028,2026-05-02,652.05,Pending
B007117,C004675,T000014,2026-10-12,1208.37,Confirmed
B007118,C000542,T000022,2026-06-07,1018.0,Confirmed
B007119,C002162,T000030,2025-11-25,2440.33,Confirmed
B007120,C002252,T000044,2026-04-25,1454.58,Confirmed
B007121,C001053,T000020,2026-10-19,1820.95,Confirmed
B007122,C004570,T000044,2025-12-19,2622.05,Confirmed
B007123,C002745,T000027,2026-08-19,1560.03,Pending
B007124,C003870,T000038,2026-07-09,1606.68,Cancelled
B007125,C004482,T000042,2025-11-28,4249.15,Confirmed
B007126,C004158,T000041,2026-08-21,2966.39,Confirmed
B007127,C004611,T000034,2026-07-26,4355.42,Confirmed
B007128,C004526,T000039,2026-01-01,2815.37,Cancelled
B007129,C004676,T000041,2026-09-22,4591.69,Confirmed
B007130,C001561,T000044,2026-02-09,1646.34,Confirmed
B007131,C003763,T000037,2025-10-07,3275.02,Confirmed
B007132,C001165,T000001,2026-03-24,2764.54,Confirmed
B007133,C002723,T000015,2026-02-12,4634.11,Confirmed
B007134,C002359,T000032,2026-02-12,2383.16,Confirmed
B007135,C000471,T000008,2025-11-13,4346.71,Confirmed
B007136,C001417,T000033,2026-02-28,3037.57,Cancelled
B007137,C001469,T000018,2026-05-24,3688.44,Pending
B007138,C000809,T000045,2025-08-30,4491.02,Confirmed
B007139,C000172,T000029,2026-09-26,4986.08,Confirmed
B007140,C004127,T000032,2026-03-02,3790.13,Confirmed
B007141,C004143,T000033,2026-03-21,1915.35,Confirmed
B007142,C004226,T000005,2025-09-23,1845.55,Confirmed
B007143,C002400,T000018,2026-08-27,1890.97,Confirmed
B007144,C001646,T000048,2026-04-20,940.59,Cancelled
B007145,C000058,T000010,2026-02-16,741.2,Confirmed
B007146,C001130,T000036,2026-05-31,3113.79,Confirmed
B007147,C001354,T000033,2026-04-29,4147.65,Confirmed
B007148,C000768,T000023,2026-08-10,662.61,Confirmed
B007149,C003896,T000040,2026-07-01,3049.85,Cancelled
B007150,C000683,T000005,2025-12-06,2172.93,Cancelled
B007151,C003455,T000034,2026-07-26,4516.18,Confirmed
B007152,C002009,T000024,2025-12-31,1154.24,Cancelled
B007153,C003143,T000017,2026-03-30,3035.44,Confirmed
B007154,C001791,T000031,2025-11-29,4869.14,Cancelled
B007155,C001478,T000007,2025-12-27,2052.65,Confirmed
B007156,C000886,T000017,2025-12-24,3838.0,Confirmed
B007157,C003907,T000028,2026-05-07,4471.03,Confirmed
B007158,C004493,T000038,2026-09-03,1337.95,Confirmed
B007159,C001539,T000022,2026-03-19,4966.37,Pending
B007160,C002074,T000015,2026-04-09,4142.24,Confirmed
B007161,C000313,T000037,2025-10-30,1119.04,Confirmed
B007162,C000811,T000015,2026-03-03,1898.98,Pending
B007163,C002236,T000050,2026-06-03,3312.37,Confirmed
B007164,C002858,T000050,2026-07-01,4482.13,Confirmed
B007165,C002764,T000025,2026-09-07,1376.76,Cancelled
B007166,C002033,T000021,2026-05-25,3790.43,Pending
B007167,C001508,T000038,2026-08-02,1717.92,Confirmed
B007168,C004546,T000002,2026-09-03,4124.37,Confirmed
B007169,C002571,T000027,2026-07-19,3575.49,Pending
B007170,C001895,T000049,2025-11-04,2853.09,Confirmed
B007171,C002706,T000032,2026-03-02,3424.4,Confirmed
B007172,C000597,T000021,2026-04-27,4444.0,Confirmed
B007173,C002148,T000004,2026-01-17,2238.92,Confirmed
B007174,C000616,T000044,2025-12-03,3961.63,Confirmed
B007175,C000948,T000019,2026-07-22,1215.07,Confirmed
B007176,C004652,T000002,2026-07-31,3655.34,Confirmed
B007177,C004374,T000026,2025-09-26,3877.96,Cancelled
B007178,C003765,T000034,2026-07-24,2493.49,Confirmed
B007179,C002014,T000014,2026-10-15,4071.3,Confirmed
B007180,C003698,T000015,2026-02-28,3006.97,Confirmed
B007181,C000491,T000020,2026-07-31,4713.23,Cancelled
B007182,C004351,T000034,2026-08-27,1006.1,Confirmed
B007183,C002429,T000036,2026-04-08,1088.7,Confirmed
B007184,C004988,T000019,2026-06-27,4290.92,Pending
B007185,C000542,T000009,2026-03-10,4290.63,Pending
B007186,C001288,T000007,2025-10-31,2620.51,Confirmed
B007187,C001634,T000030,2025-11-08,4837.83,Confirmed
B007188,C004921,T000013,2025-10-16,3557.25,Confirmed
B007189,C002927,T000027,2026-08-04,4922.84,Confirmed
B007190,C001353,T000044,2026-04-17,2895.78,Pending
B007191,C004377,T000035,2026-06-16,1407.26,Confirmed
B007192,C001299,T000013,2025-11-07,2499.77,Confirmed
B007193,C004869,T000015,2026-01-10,4912.19,Confirmed
B007194,C003968,T000046,2026-08-13,2166.86,Confirmed
B007195,C004424,T000009,2026-03-08,4806.57,Confirmed
B007196,C002259,T000045,2025-10-20,4086.6,Cancelled
B007197,C004648,T000023,2026-08-21,2489.48,Confirmed
B007198,C002074,T000036,2026-04-26,2938.42,Confirmed
B007199,C000702,T000040,2026-07-29,3233.48,Confirmed
B007200,C001920,T000003,2026-07-07,3495.95,Confirmed
B007201,C002461,T000034,2026-04-18,845.15,Confirmed
B007202,C004263,T000019,2026-04-23,4701.15,Pending
B007203,C004265,T000028,2026-02-26,3186.5,Confirmed
B007204,C004325,T000023,2026-09-10,4690.17,Confirmed
B007205,C000367,T000040,2026-07-07,3343.54,Confirmed
B007206,C000528,T000049,2025-12-25,2439.57,Confirmed
B007207,C004887,T000045,2025-08-18,3051.18,Confirmed
B007208,C003719,T000007,2025-12-01,4232.76,Confirmed
B007209,C003610,T000041,2026-07-06,1967.57,Confirmed
B007210,C003936,T000012,2025-12-20,4804.07,Confirmed
B007211,C004620,T000014,2026-11-29,2596.8,Confirmed
B007212,C002154,T000046,2026-09-04,4803.07,Confirmed
B007213,C001909,T000015,2025-12-13,4463.4,Confirmed
B007214,C003013,T000003,2026-04-23,3954.48,Confirmed
B007215,C004229,T000015,2025-12-17,2603.47,Cancelled
B007216,C003023,T000024,2026-03-05,3141.25,Cancelled
B007217,C003484,T000046,2026-08-15,4271.13,Pending
B007218,C002721,T000008,2026-01-01,2948.25,Confirmed
B007219,C001771,T000005,2025-12-22,3821.85,Confirmed
B007220,C004114,T000004,2025-12-22,4057.97,Confirmed
B007221,C001778,T000014,2026-09-29,2808.93,Confirmed
B007222,C004213,T000016,2025-12-28,2913.11,Confirmed
B007223,C000798,T000020,2026-08-23,1390.26,Confirmed
B007224,C003216,T000024,2026-01-22,1601.33,Cancelled
B007225,C003789,T000006,2026-02-08,4572.24,Confirmed
B007226,C002977,T000031,2025-10-06,4281.48,Pending
B007227,C003738,T000006,2026-05-28,545.55,Confirmed
B007228,C001712,T000035,2026-03-13,4412.24,Confirmed
B007229,C000753,T000015,2025-12-07,613.56,Cancelled
B007230,C002470,T000029,2026-09-09,2562.26,Confirmed
B007231,C003970,T000003,2026-05-26,803.45,Cancelled
B007232,C001393,T000011,2026-08-15,4859.7,Confirmed
B007233,C002606,T000003,2026-07-03,4875.44,Confirmed
B007234,C000678,T000028,2026-04-02,3248.92,Confirmed
B007235,C000106,T000010,2026-05-07,2264.92,Confirmed
B007236,C003288,T000050,2026-06-23,2803.97,Confirmed
B007237,C004754,T000033,2026-06-05,3930.35,Confirmed
B007238,C001947,T000048,2026-09-22,1504.37,Confirmed
B007239,C001096,T000016,2026-03-07,2487.75,Cancelled
B007240,C001783,T000010,2026-04-03,3817.71,Pending
B007241,C004542,T000033,2026-02-20,2279.27,Confirmed
B007242,C003258,T000036,2026-01-03,643.98,Confirmed
B007243,C001998,T000003,2026-05-15,2783.27,Confirmed
B007244,C004870,T000005,2025-10-13,3818.35,Cancelled
B007245,C001562,T000012,2026-02-15,4895.67,Pending
B007246,C004007,T000044,2026-02-12,666.71,Confirmed
B007247,C001676,T000013,2025-12-27,2929.64,Confirmed
B007248,C001123,T000024,2026-01-31,2524.72,Confirmed
B007249,C003982,T000044,2026-02-25,1591.02,Confirmed
B007250,C001302,T000032,2026-02-23,3369.93,Confirmed
B007251,C000944,T000016,2026-01-03,1236.3,Confirmed
B007252,C004551,T000032,2026-02-03,1777.39,Confirmed
B007253,C000946,T000045,2025-08-06,4017.91,Confirmed
B007254,C000601,T000037,2026-01-18,2571.85,Cancelled
B007255,C002701,T000036,2026-01-04,4971.52,Confirmed
B007256,C004821,T000021,2026-05-18,2239.07,Confirmed
B007257,C001418,T000047,2026-04-03,2584.67,Cancelled
B007258,C001525,T000012,2026-03-09,1851.16,Pending
B007259,C003767,T000021,2026-07-09,1563.32,Confirmed
B007260,C000251,T000021,2026-09-22,4650.27,Confirmed
B007261,C001545,T000043,2026-05-09,3869.72,Confirmed
B007262,C000079,T000006,2026-03-09,2000.31,Confirmed
B007263,C003124,T000009,2026-01-04,3650.7,Confirmed
B007264,C000898,T000001,2026-01-01,4846.03,Confirmed
B007265,C004877,T000012,2026-01-04,833.22,Confirmed
B007266,C000226,T000014,2026-10-20,1690.27,Confirmed
B007267,C001210,T000006,2026-04-08,1402.6,Confirmed
B007268,C004899,T000001,2026-01-26,4414.02,Confirmed
B007269,C004838,T000022,2026-04-11,1306.36,Confirmed
B007270,C002179,T000034,2026-08-03,1886.34,Confirmed
B007271,C002680,T000011,2026-07-04,2947.37,Confirmed
B007272,C002886,T000003,2026-09-07,3294.92,Cancelled
B007273,C002807,T000042,2025-12-11,4136.83,Confirmed
B007274,C000704,T000006,2026-05-29,2332.95,Confirmed
B007275,C002545,T000006,2026-05-28,2904.1,Pending
B007276,C002371,T000020,2026-10-26,4844.58,Cancelled
B007277,C003282,T000021,2026-06-04,1838.13,Confirmed
B007278,C004711,T000002,2026-11-09,1616.42,Confirmed
B007279,C000329,T000026,2025-09-06,3697.7,Confirmed
B007280,C004229,T000031,2025-10-02,3970.11,Confirmed
B007281,C004931,T000026,2025-10-05,2366.51,Confirmed
B007282,C000121,T000032,2026-01-01,1458.41,Confirmed
B007283,C000965,T000010,2026-05-15,4005.15,Cancelled
B007284,C004225,T000023,2026-08-04,3517.22,Confirmed
B007285,C003676,T000006,2026-05-03,4443.03,Confirmed
B007286,C002077,T000023,2026-09-04,4299.47,Confirmed
B007287,C000333,T000028,2026-07-27,1423.38,Pending
B007288,C003369,T000049,2025-10-03,4245.53,Confirmed
B007289,C001317,T000030,2026-01-11,1288.28,Confirmed
B007290,C001197,T000014,2026-09-16,4386.67,Confirmed
B007291,C003171,T000037,2025-11-23,3966.44,Confirmed
B007292,C001430,T000032,2026-06-10,3064.37,Confirmed
B007293,C000356,T000049,2026-01-13,3390.0,Cancelled
B007294,C004235,T000034,2026-04-15,968.36,Confirmed
B007295,C001527,T000041,2026-07-03,679.48,Confirmed
B007296,C003898,T000044,2026-02-10,1987.91,Confirmed
B007297,C000029,T000022,2026-03-18,4196.33,Cancelled
B007298,C001014,T000031,2025-12-25,2596.04,Confirmed
B007299,C002703,T000007,2025-10-30,1505.27,Cancelled
B007300,C000828,T000041,2026-10-27,4255.47,Confirmed
B007301,C004447,T000021,2026-08-25,1528.82,Confirmed
B007302,C002025,T000016,2025-12-17,4169.72,Cancelled
B007303,C000299,T000020,2026-09-17,2538.41,Confirmed
B007304,C001866,T000043,2026-08-09,2585.73,Confirmed
B007305,C004017,T000044,2026-04-29,1727.24,Confirmed
B007306,C002112,T000047,2026-03-22,4550.78,Confirmed
B007307,C000755,T000050,2026-07-05,899.53,Confirmed
B007308,C000770,T000019,2026-08-06,1149.83,Confirmed
B007309,C003736,T000048,2026-05-27,3361.48,Confirmed
B007310,C001239,T000032,2026-03-25,4325.52,Confirmed
B007311,C004930,T000015,2026-04-03,929.53,Confirmed
B007312,C002214,T000005,2025-10-02,3801.89,Confirmed
B007313,C001907,T000011,2026-11-03,3841.3,Confirmed
B007314,C001565,T000015,2025-12-23,3116.85,Confirmed
B007315,C001219,T000029,2026-08-25,2690.28,Confirmed
B007316,C004602,T000050,2026-06-24,1944.89,Confirmed
B007317,C001358,T000045,2025-07-26,2081.58,Confirmed
B007318,C003840,T000004,2026-01-03,3534.95,Confirmed
B007319,C001461,T000049,2026-02-07,793.79,Confirmed
B007320,C003986,T000036,2026-05-14,3132.21,Confirmed
B007321,C001417,T000048,2026-06-03,1754.29,Confirmed
B007322,C002854,T000023,2026-09-07,2599.73,Confirmed
B007323,C004857,T000015,2025-12-21,3015.41,Confirmed
B007324,C004929,T000046,2026-08-15,4485.47,Confirmed
B007325,C001429,T000044,2026-03-26,3105.84,Confirmed
B007326,C004379,T000003,2026-07-04,1522.22,Confirmed
B007327,C004475,T000032,2026-04-18,857.57,Confirmed
B007328,C004294,T000010,2026-03-12,3321.45,Confirmed
B007329,C003063,T000040,2026-03-28,2952.72,Pending
B007330,C003072,T000038,2026-08-03,3523.09,Confirmed
B007331,C000556,T000022,2026-05-11,2567.28,Confirmed
B007332,C000356,T000014,2026-11-07,4213.07,Cancelled
B007333,C001564,T000017,2026-04-04,4640.81,Confirmed
B007334,C003501,T000021,2026-10-09,680.02,Pending
B007335,C001041,T000048,2026-04-17,3848.39,Confirmed
B007336,C002687,T000015,2026-03-25,658.22,Confirmed
B007337,C004475,T000015,2026-04-01,2502.94,Confirmed
B007338,C004776,T000001,2025-10-22,2577.21,Confirmed
B007339,C002554,T000024,2026-01-15,3632.98,Pending
B007340,C001780,T000012,2025-11-27,2085.81,Cancelled
B007341,C004995,T000010,2026-06-27,4194.06,Confirmed
B007342,C000076,T000046,2026-09-06,2042.89,Confirmed
B007343,C004327,T000042,2026-04-01,2041.33,Cancelled
B007344,C003320,T000042,2025-11-17,1502.42,Cancelled
B007345,C002350,T000031,2026-02-12,3577.41,Confirmed
B007346,C002774,T000011,2026-09-30,844.64,Cancelled
B007347,C002263,T000016,2026-02-16,2133.75,Cancelled
B007348,C003230,T000009,2026-04-23,1701.01,Confirmed
B007349,C002117,T000047,2025-12-31,1532.01,Confirmed
B007350,C000393,T000014,2026-08-07,774.42,Pending
B007351,C001109,T000019,2026-09-05,1356.72,Confirmed
B007352,C004363,T000031,2025-09-08,2508.1,Confirmed
B007353,C000611,T000009,2026-03-09,2766.84,Confirmed
B007354,C002776,T000036,2026-04-05,1712.77,Pending
B007355,C003999,T000039,2025-12-01,3426.1,Confirmed
B007356,C000673,T000026,2025-08-25,2011.07,Confirmed
B007357,C003678,T000008,2025-10-23,2152.61,Confirmed
B007358,C000031,T000024,2026-05-31,4021.81,Confirmed
B007359,C001401,T000008,2026-04-03,2983.85,Pending
B007360,C004072,T000019,2026-05-12,4789.29,Pending
B007361,C000617,T000047,2026-02-11,2116.86,Confirmed
B007362,C004635,T000048,2026-04-23,4225.28,Confirmed
B007363,C002787,T000030,2026-01-26,3822.52,Confirmed
B007364,C000871,T000022,2026-03-31,4505.85,Confirmed
B007365,C004197,T000009,2026-02-15,4805.56,Cancelled
B007366,C003605,T000044,2026-02-01,534.54,Confirmed
B007367,C001413,T000048,2026-09-17,897.34,Confirmed
B007368,C002740,T000004,2025-12-18,3534.52,Confirmed
B007369,C000941,T000037,2026-02-09,2255.9,Confirmed
B007370,C000341,T000008,2026-02-19,4186.06,Confirmed
B007371,C002909,T000001,2026-02-26,553.91,Confirmed
B007372,C004134,T000028,2026-04-18,4131.4,Confirmed
B007373,C000660,T000006,2026-02-17,1108.59,Confirmed
B007374,C002034,T000047,2026-01-21,1806.12,Confirmed
B007375,C001561,T000036,2026-03-16,4860.85,Pending
B007376,C003458,T000011,2026-06-21,732.19,Confirmed
B007377,C001657,T000005,2026-02-07,2070.68,Cancelled
B007378,C002976,T000050,2026-05-19,880.38,Confirmed
B007379,C001050,T000024,2026-03-19,4341.22,Confirmed
B007380,C000454,T000047,2026-04-22,3663.57,Confirmed
B007381,C001705,T000018,2026-08-05,4101.52,Confirmed
B007382,C002785,T000020,2026-10-11,2872.76,Confirmed
B007383,C000819,T000028,2026-07-31,2109.74,Confirmed
B007384,C004869,T000013,2026-03-08,510.23,Confirmed
B007385,C000013,T000005,2025-12-25,1750.67,Pending
B007386,C003980,T000030,2025-10-01,2815.49,Confirmed
B007387,C000921,T000001,2025-12-06,3489.63,Confirmed
B007388,C004921,T000022,2026-03-22,1530.22,Confirmed
B007389,C002419,T000018,2026-08-22,1125.05,Confirmed
B007390,C001315,T000046,2026-09-09,1407.27,Confirmed
B007391,C003678,T000005,2025-10-08,2093.34,Cancelled
B007392,C002018,T000031,2025-10-28,1167.7,Confirmed
B007393,C001229,T000006,2026-05-31,1205.68,Cancelled
B007394,C004793,T000027,2026-05-18,696.88,Confirmed
B007395,C002435,T000025,2026-07-30,4355.26,Confirmed
B007396,C002869,T000029,2026-12-04,1488.91,Confirmed
B007397,C002516,T000028,2026-02-25,4198.56,Confirmed
B007398,C001439,T000016,2025-11-17,2472.39,Pending
B007399,C004165,T000012,2025-12-05,3345.97,Cancelled
B007400,C003544,T000020,2026-08-12,840.66,Confirmed
B007401,C003176,T000018,2026-09-19,3126.11,Pending
B007402,C001782,T000034,2026-09-14,1804.98,Confirmed
B007403,C002264,T000023,2026-04-21,928.44,Confirmed
B007404,C001970,T000045,2025-12-16,4587.05,Cancelled
B007405,C000212,T000027,2026-07-20,3216.33,Confirmed
B007406,C000508,T000049,2025-12-09,1587.68,Confirmed
B007407,C000332,T000017,2026-02-17,2388.42,Confirmed
B007408,C000551,T000048,2026-07-26,2106.05,Confirmed
B007409,C000942,T000021,2026-05-27,3652.61,Confirmed
B007410,C000728,T000050,2026-08-09,3233.45,Confirmed
B007411,C004976,T000040,2026-03-11,589.02,Confirmed
B007412,C002863,T000031,2025-10-19,1390.22,Confirmed
B007413,C003244,T000003,2026-07-23,2651.58,Confirmed
B007414,C000649,T000017,2026-01-24,2504.69,Cancelled
B007415,C002738,T000050,2026-05-18,2825.04,Confirmed
B007416,C002748,T000026,2025-09-17,3716.65,Confirmed
B007417,C001010,T000023,2026-04-09,3569.04,Confirmed
B007418,C001551,T000006,2026-05-15,2177.66,Confirmed
B007419,C000804,T000028,2026-06-20,4449.12,Confirmed
B007420,C004081,T000008,2026-03-27,783.2,Confirmed
B007421,C004310,T000045,2025-12-21,3130.29,Confirmed
B007422,C004265,T000008,2026-02-20,4773.58,Confirmed
B007423,C003402,T000019,2026-07-17,2970.87,Confirmed
B007424,C004242,T000038,2026-11-20,2547.98,Confirmed
B007425,C004612,T000029,2026-09-12,1102.63,Confirmed
B007426,C003162,T000023,2026-05-16,4145.85,Confirmed
B007427,C004549,T000047,2026-04-09,2182.08,Confirmed
B007428,C004156,T000032,2026-04-17,3655.61,Confirmed
B007429,C000528,T000010,2026-04-26,1388.96,Confirmed
B007430,C003299,T000027,2026-05-11,688.38,Confirmed
B007431,C001024,T000049,2026-01-07,1874.6,Confirmed
B007432,C003735,T000001,2025-11-25,1766.36,Cancelled
B007433,C000433,T000039,2025-12-04,4430.64,Confirmed
B007434,C001177,T000029,2026-06-25,4391.03,Confirmed
B007435,C000401,T000045,2025-12-09,2902.52,Confirmed
B007436,C002105,T000003,2026-05-01,585.5,Confirmed
B007437,C003051,T000047,2026-05-11,1527.46,Confirmed
B007438,C002234,T000037,2026-01-03,3375.56,Confirmed
B007439,C002446,T000031,2025-12-23,956.34,Confirmed
B007440,C004701,T000011,2026-10-04,3652.8,Confirmed
B007441,C002836,T000022,2026-04-12,553.83,Confirmed
B007442,C002514,T000018,2026-07-29,3571.42,Confirmed
B007443,C001774,T000035,2026-04-26,4300.43,Cancelled
B007444,C001097,T000006,2026-05-17,2611.48,Cancelled
B007445,C000929,T000003,2026-06-01,4230.86,Cancelled
B007446,C001952,T000005,2026-02-07,4016.87,Confirmed
B007447,C001974,T000009,2026-02-08,3521.39,Cancelled
B007448,C001555,T000028,2026-04-19,2503.17,Cancelled
B007449,C002779,T000019,2026-09-06,1723.57,Confirmed
B007450,C004422,T000028,2026-07-12,4373.89,Confirmed
B007451,C000995,T000027,2026-04-10,3418.66,Confirmed
B007452,C000613,T000013,2026-01-02,4091.08,Pending
B007453,C002594,T000038,2026-10-02,2983.85,Pending
B007454,C000596,T000043,2026-10-11,1273.4,Confirmed
B007455,C000842,T000021,2026-06-16,4907.47,Pending
B007456,C004440,T000027,2026-06-09,1322.32,Confirmed
B007457,C000859,T000046,2026-10-10,4600.59,Confirmed
B007458,C000445,T000006,2026-04-20,1436.62,Pending
B007459,C001789,T000038,2026-11-25,2181.87,Cancelled
B007460,C004318,T000049,2026-02-10,2480.38,Confirmed
B007461,C003455,T000011,2026-10-23,4646.19,Cancelled
B007462,C003953,T000047,2026-04-05,4496.89,Confirmed
B007463,C004688,T000041,2026-07-09,4204.49,Confirmed
B007464,C001031,T000017,2025-12-30,2195.04,Pending
B007465,C001296,T000039,2025-10-21,520.22,Pending
B007466,C002064,T000007,2025-09-28,3567.12,Confirmed
B007467,C001448,T000030,2025-09-06,2349.29,Confirmed
B007468,C002046,T000021,2026-07-15,3906.76,Confirmed
B007469,C004620,T000001,2025-12-16,4076.83,Cancelled
B007470,C002851,T000025,2026-09-13,2478.76,Cancelled
B007471,C003825,T000032,2025-12-28,3866.46,Pending
B007472,C002069,T000008,2026-02-06,4279.72,Confirmed
B007473,C003762,T000005,2025-12-03,4678.14,Confirmed
B007474,C002276,T000030,2025-09-21,3121.05,Cancelled
B007475,C001809,T000008,2025-12-30,4003.15,Confirmed
B007476,C001312,T000049,2026-03-10,2725.54,Confirmed
B007477,C004056,T000019,2026-03-23,687.48,Confirmed
B007478,C002452,T000044,2026-03-19,1198.5,Confirmed
B007479,C001090,T000030,2026-01-19,1077.01,Confirmed
B007480,C001673,T000015,2026-02-08,1272.95,Cancelled
B007481,C003676,T000036,2025-12-29,545.96,Confirmed
B007482,C004533,T000044,2026-02-25,4364.18,Confirmed
B007483,C004925,T000027,2026-04-10,3020.67,Cancelled
B007484,C004355,T000013,2026-01-10,2224.18,Confirmed
B007485,C002004,T000014,2026-10-20,2344.0,Confirmed
B007486,C004199,T000037,2025-10-31,2585.08,Confirmed
B007487,C004865,T000048,2026-06-23,832.48,Confirmed
B007488,C001125,T000030,2025-12-11,1735.99,Cancelled
B007489,C001222,T000039,2025-09-17,4332.32,Confirmed
B007490,C002861,T000047,2026-03-07,3846.54,Confirmed
B007491,C002274,T000013,2026-02-28,3035.32,Confirmed
B007492,C002991,T000016,2026-02-27,2663.17,Confirmed
B007493,C002511,T000044,2026-03-14,1665.38,Confirmed
B007494,C000237,T000007,2025-12-06,2620.65,Cancelled
B007495,C001145,T000048,2026-04-21,3190.35,Confirmed
B007496,C003254,T000027,2026-04-23,3706.87,Confirmed
B007497,C003783,T000045,2025-09-08,1249.88,Confirmed
B007498,C000767,T000035,2026-06-09,4159.0,Confirmed
B007499,C002682,T000015,2026-02-13,2056.15,Confirmed
B007500,C002666,T000028,2026-03-09,2764.66,Confirmed
B007501,C001760,T000035,2026-03-10,3235.57,Pending
B007502,C003492,T000007,2025-09-02,2696.43,Confirmed
B007503,C002816,T000050,2026-08-23,3073.81,Confirmed
B007504,C003514,T000046,2026-11-08,1001.86,Cancelled
B007505,C000496,T000050,2026-10-01,2444.7,Cancelled
B007506,C003181,T000046,2026-06-24,1762.1,Confirmed
B007507,C003931,T000020,2026-10-02,887.12,Confirmed
B007508,C002073,T000032,2026-03-25,1362.42,Confirmed
B007509,C000338,T000038,2026-09-27,3211.0,Confirmed
B007510,C003950,T000040,2026-07-27,1385.09,Confirmed
B007511,C003109,T000032,2026-01-06,1314.79,Confirmed
B007512,C001818,T000026,2025-10-05,2987.74,Confirmed
B007513,C000137,T000039,2025-10-29,4571.16,Confirmed
B007514,C002556,T000020,2026-09-11,4049.12,Confirmed
B007515,C004416,T000018,2026-06-02,4572.9,Pending
B007516,C000916,T000050,2026-07-24,3123.41,Confirmed
B007517,C003539,T000015,2026-05-05,2344.68,Confirmed
B007518,C002101,T000022,2026-05-29,3783.39,Cancelled
B007519,C002908,T000022,2026-06-08,1676.14,Confirmed
B007520,C002915,T000021,2026-07-05,851.24,Confirmed
B007521,C001983,T000002,2026-06-29,2050.77,Cancelled
B007522,C003871,T000040,2026-07-19,1846.57,Confirmed
B007523,C004529,T000043,2026-08-29,3539.93,Confirmed
B007524,C003568,T000018,2026-08-21,2981.13,Cancelled
B007525,C000999,T000023,2026-08-27,1122.18,Confirmed
B007526,C002148,T000013,2026-01-14,4588.27,Cancelled
B007527,C004695,T000041,2026-06-08,3170.03,Cancelled
B007528,C000396,T000009,2025-12-16,2559.58,Confirmed
B007529,C003599,T000049,2025-12-12,4717.38,Confirmed
B007530,C004511,T000007,2025-10-05,937.86,Pending
B007531,C000939,T000041,2026-10-11,4053.17,Confirmed
B007532,C001637,T000001,2026-03-16,2140.99,Confirmed
B007533,C002725,T000002,2026-11-20,3629.25,Confirmed
B007534,C002511,T000004,2026-03-11,4688.26,Confirmed
B007535,C004637,T000014,2026-11-30,2829.71,Confirmed
B007536,C001650,T000032,2026-01-17,601.87,Confirmed
B007537,C003691,T000036,2026-02-08,629.82,Confirmed
B007538,C003436,T000002,2026-10-30,1987.52,Confirmed
B007539,C003202,T000040,2026-03-12,4017.46,Pending
B007540,C004180,T000050,2026-08-07,1797.18,Confirmed
B007541,C004367,T000014,2026-10-09,2005.11,Confirmed
B007542,C002292,T000020,2026-08-17,4030.07,Confirmed
B007543,C004484,T000025,2026-10-08,1022.85,Pending
B007544,C000214,T000042,2026-02-15,4310.66,Confirmed
B007545,C003238,T000049,2025-11-04,1696.07,Cancelled
B007546,C003863,T000008,2026-01-19,730.5,Confirmed
B007547,C000059,T000028,2026-08-01,1028.04,Confirmed
B007548,C002931,T000046,2026-08-27,4786.5,Confirmed
B007549,C004939,T000021,2026-05-30,2530.96,Confirmed
B007550,C002972,T000023,2026-05-04,1653.97,Confirmed
B007551,C001528,T000032,2026-01-06,2845.72,Confirmed
B007552,C000123,T000008,2025-10-31,3570.56,Confirmed
B007553,C003720,T000031,2025-09-22,1934.59,Confirmed
B007554,C001437,T000037,2025-11-18,3763.72,Confirmed
B007555,C001163,T000016,2026-02-20,1635.13,Confirmed
B007556,C003301,T000040,2026-04-21,1005.52,Confirmed
B007557,C003346,T000042,2026-01-23,2973.69,Confirmed
B007558,C002487,T000027,2026-05-31,1180.03,Confirmed
B007559,C000562,T000040,2026-03-16,4732.18,Pending
B007560,C003982,T000041,2026-09-20,502.02,Confirmed
B007561,C001738,T000018,2026-07-21,3900.63,Confirmed
B007562,C000905,T000035,2026-04-23,1757.63,Confirmed
B007563,C003555,T000049,2026-01-12,4307.39,Cancelled
B007564,C004491,T000015,2025-12-22,770.68,Confirmed
B007565,C001727,T000027,2026-08-25,4788.5,Confirmed
B007566,C002924,T000017,2026-02-16,956.28,Confirmed
B007567,C003532,T000040,2026-03-08,4045.47,Confirmed
B007568,C003907,T000002,2026-07-28,2828.04,Confirmed
B007569,C000935,T000049,2026-03-18,2436.78,Confirmed
B007570,C000075,T000050,2026-08-21,1760.7,Confirmed
B007571,C000295,T000031,2025-12-07,4286.16,Confirmed
B007572,C000021,T000037,2026-02-12,1398.88,Confirmed
B007573,C003243,T000041,2026-09-20,3745.59,Pending
B007574,C001039,T000041,2026-06-16,2506.06,Pending
B007575,C004656,T000034,2026-05-24,4993.23,Confirmed
B007576,C001110,T000034,2026-05-17,3251.3,Cancelled
